"Self_agent","Self","Other_agent","Other","trial","Feedback_Self","agent","staybias","leavebias","win","lose","SelfPrev"
"wsls_agent",0,"random_agent",1,720,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,721,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,722,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,723,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,724,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,725,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,726,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,727,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,728,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,729,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,730,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,731,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,732,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,733,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,734,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,735,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,736,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,737,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,738,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,739,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,740,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,741,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,742,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,743,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,744,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,745,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,746,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,747,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,748,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,749,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,750,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,751,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,752,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,753,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,754,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,755,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,756,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,757,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,758,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,759,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,760,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,761,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,762,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,763,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,764,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,765,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,766,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,767,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,768,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,769,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,770,1,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,771,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,772,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,773,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,774,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,775,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,776,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,777,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,778,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,779,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,780,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,781,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,782,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,783,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,784,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,785,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,786,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,787,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,788,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,789,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,790,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,791,1,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,792,1,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,793,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,794,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,795,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,796,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,797,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,798,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,799,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,800,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,801,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,802,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,803,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,804,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,805,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,806,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,807,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,808,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,809,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,810,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,811,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,812,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,813,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,814,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,815,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,816,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,817,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,818,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,819,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,820,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,821,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,822,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,823,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,824,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,825,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,826,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,827,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,828,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,829,1,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,830,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,831,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,832,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,833,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,834,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,835,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,836,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,837,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,838,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,839,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,840,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,841,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,842,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,843,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,844,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,845,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,846,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,847,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,848,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,849,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,850,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,851,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,852,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,853,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,854,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,855,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,856,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,857,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,858,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,859,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,860,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,861,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,862,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,863,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,864,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,865,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,866,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,867,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,868,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,869,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,870,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,871,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,872,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,873,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,874,1,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,875,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,876,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,877,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,878,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,879,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,880,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,881,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,882,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,883,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,884,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,885,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,886,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,887,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,888,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,889,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,890,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,891,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,892,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,893,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,894,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,895,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,896,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,897,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,898,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,899,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,900,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,901,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,902,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,903,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,904,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,905,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,906,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,907,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,908,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,909,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,910,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,911,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,912,1,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,913,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,914,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,915,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,916,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,917,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,918,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,919,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,920,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,921,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,922,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,923,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,924,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,925,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,926,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,927,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,928,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,929,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,930,1,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,931,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,932,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,933,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,934,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,935,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,936,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,937,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,938,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,939,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,940,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,941,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,942,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,943,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,944,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,945,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,946,1,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,947,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,948,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,949,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,950,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,951,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,952,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,953,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,954,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,955,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,956,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,957,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,958,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,959,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,960,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,961,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,962,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,963,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,964,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,965,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",1,966,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,967,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,968,0,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,969,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",1,970,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,971,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,972,1,1,0.5,0.5,0,-1,1
"wsls_agent",1,"random_agent",0,973,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",0,974,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,975,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",0,976,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,977,0,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,978,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,979,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,980,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,981,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,982,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,983,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,984,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,985,1,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,986,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,987,1,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,988,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",1,989,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,990,0,1,0.5,0.5,1,0,1
"wsls_agent",0,"random_agent",1,991,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",0,992,0,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",1,993,0,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",0,994,1,1,0.5,0.5,0,1,0
"wsls_agent",0,"random_agent",0,995,1,1,0.5,0.5,-1,0,0
"wsls_agent",0,"random_agent",1,996,0,1,0.5,0.5,-1,0,0
"wsls_agent",1,"random_agent",0,997,0,1,0.5,0.5,0,1,0
"wsls_agent",1,"random_agent",1,998,1,1,0.5,0.5,0,-1,1
"wsls_agent",0,"random_agent",1,999,0,1,0.5,0.5,1,0,1
"wsls_agent",1,"random_agent",0,1000,0,1,0.5,0.5,0,1,0
