Education,Year,ID,Framing,BotStrategy,Trial,Decision,BotDecision,Payoff
Information,2019,0rl9t6h6,Human,RS,19,1,0,-1
Information,2019,0rl9t6h6,Human,WSLS,2,1,0,-1
Information,2019,0rl9t6h6,Human,RS,20,1,0,-1
Information,2019,0rl9t6h6,Human,RS,21,0,1,-1
Information,2019,0rl9t6h6,Human,RS,22,1,0,-1
Information,2019,0rl9t6h6,Human,RS,23,1,0,-1
Information,2019,0rl9t6h6,Human,RS,24,1,0,-1
Information,2019,0rl9t6h6,Human,WSLS,3,1,0,-1
Information,2019,0rl9t6h6,Human,WSLS,4,1,0,-1
Information,2019,0rl9t6h6,Human,WSLS,5,1,0,-1
Information,2019,0rl9t6h6,Human,WSLS,6,1,0,-1
Information,2019,0rl9t6h6,Human,WSLS,7,0,0,1
Information,2019,0rl9t6h6,Human,WSLS,8,0,1,-1
Information,2019,0rl9t6h6,Human,WSLS,9,0,1,-1
English,2019,6y7bq9jq,Human,WSLS,1,0,0,1
English,2019,6y7bq9jq,Human,WSLS,10,0,0,1
English,2019,6y7bq9jq,Human,WSLS,11,1,1,1
English,2019,6y7bq9jq,Human,WSLS,12,1,0,-1
English,2019,6y7bq9jq,Human,RS,13,1,0,-1
English,2019,6y7bq9jq,Human,RS,14,0,1,-1
English,2019,6y7bq9jq,Human,RS,15,0,1,-1
English,2019,6y7bq9jq,Human,RS,16,0,1,-1
English,2019,6y7bq9jq,Human,RS,17,0,1,-1
English,2019,6y7bq9jq,Human,RS,18,1,0,-1
English,2019,6y7bq9jq,Human,RS,19,1,0,-1
English,2019,6y7bq9jq,Human,WSLS,2,1,1,1
English,2019,6y7bq9jq,Human,RS,20,0,1,-1
English,2019,6y7bq9jq,Human,RS,21,1,0,-1
English,2019,6y7bq9jq,Human,RS,22,1,0,-1
English,2019,6y7bq9jq,Human,RS,23,1,0,-1
English,2019,6y7bq9jq,Human,RS,24,0,1,-1
English,2019,6y7bq9jq,Human,WSLS,3,1,0,-1
English,2019,6y7bq9jq,Human,WSLS,4,1,0,-1
English,2019,6y7bq9jq,Human,WSLS,5,0,0,1
English,2019,6y7bq9jq,Human,WSLS,6,0,1,-1
English,2019,6y7bq9jq,Human,WSLS,7,0,1,-1
English,2019,6y7bq9jq,Human,WSLS,8,0,1,-1
English,2019,6y7bq9jq,Human,WSLS,9,1,1,1
Linguistics,2019,b9z19mkx,Human,WSLS,1,0,0,1
Linguistics,2019,b9z19mkx,Human,WSLS,10,0,0,1
Linguistics,2019,b9z19mkx,Human,WSLS,11,0,1,-1
Linguistics,2019,b9z19mkx,Human,WSLS,12,1,1,1
Linguistics,2019,b9z19mkx,Human,RS,13,1,0,-1
Linguistics,2019,b9z19mkx,Human,RS,14,0,1,-1
Linguistics,2019,b9z19mkx,Human,RS,15,0,1,-1
Linguistics,2019,b9z19mkx,Human,RS,16,1,0,-1
Linguistics,2019,b9z19mkx,Human,RS,17,1,0,-1
Linguistics,2019,b9z19mkx,Human,RS,18,1,0,-1
Linguistics,2019,b9z19mkx,Human,RS,19,1,0,-1
Linguistics,2019,b9z19mkx,Human,WSLS,2,0,1,-1
Linguistics,2019,b9z19mkx,Human,RS,20,0,1,-1
Linguistics,2019,b9z19mkx,Human,RS,21,1,0,-1
Linguistics,2019,b9z19mkx,Human,RS,22,0,1,-1
Linguistics,2019,b9z19mkx,Human,RS,23,0,1,-1
Linguistics,2019,b9z19mkx,Human,RS,24,0,1,-1
Linguistics,2019,b9z19mkx,Human,WSLS,3,0,1,-1
Linguistics,2019,b9z19mkx,Human,WSLS,4,0,1,-1
Linguistics,2019,b9z19mkx,Human,WSLS,5,1,1,1
Linguistics,2019,b9z19mkx,Human,WSLS,6,1,0,-1
Linguistics,2019,b9z19mkx,Human,WSLS,7,0,0,1
Linguistics,2019,b9z19mkx,Human,WSLS,8,1,1,1
Linguistics,2019,b9z19mkx,Human,WSLS,9,1,0,-1
Media,2019,f3dbqr9a,Human,WSLS,1,0,0,1
Media,2019,f3dbqr9a,Human,WSLS,10,0,0,1
Media,2019,f3dbqr9a,Human,WSLS,11,0,1,-1
Media,2019,f3dbqr9a,Human,WSLS,12,1,1,1
Media,2019,f3dbqr9a,Human,RS,13,0,1,-1
Media,2019,f3dbqr9a,Human,RS,14,1,0,-1
Media,2019,f3dbqr9a,Human,RS,15,0,1,-1
Media,2019,f3dbqr9a,Human,RS,16,1,0,-1
Media,2019,f3dbqr9a,Human,RS,17,1,0,-1
Media,2019,f3dbqr9a,Human,RS,18,0,1,-1
Media,2019,f3dbqr9a,Human,RS,19,1,0,-1
Media,2019,f3dbqr9a,Human,WSLS,2,0,1,-1
Media,2019,f3dbqr9a,Human,RS,20,1,0,-1
Media,2019,f3dbqr9a,Human,RS,21,0,1,-1
Media,2019,f3dbqr9a,Human,RS,22,1,0,-1
Media,2019,f3dbqr9a,Human,RS,23,1,0,-1
Media,2019,f3dbqr9a,Human,RS,24,0,1,-1
Media,2019,f3dbqr9a,Human,WSLS,3,1,1,1
Media,2019,f3dbqr9a,Human,WSLS,4,0,0,1
Media,2019,f3dbqr9a,Human,WSLS,5,1,1,1
Media,2019,f3dbqr9a,Human,WSLS,6,1,0,-1
Media,2019,f3dbqr9a,Human,WSLS,7,0,0,1
Media,2019,f3dbqr9a,Human,WSLS,8,1,1,1
Media,2019,f3dbqr9a,Human,WSLS,9,1,0,-1
Religion,2019,g39etupy,Human,WSLS,1,0,0,1
Religion,2019,g39etupy,Human,WSLS,10,1,0,-1
Religion,2019,g39etupy,Human,WSLS,11,0,0,1
Religion,2019,g39etupy,Human,WSLS,12,1,1,1
Religion,2019,g39etupy,Human,RS,13,1,0,-1
Religion,2019,g39etupy,Human,RS,14,0,1,-1
Religion,2019,g39etupy,Human,RS,15,1,0,-1
Religion,2019,g39etupy,Human,RS,16,0,1,-1
Religion,2019,g39etupy,Human,RS,17,1,0,-1
Religion,2019,g39etupy,Human,RS,18,1,0,-1
Religion,2019,g39etupy,Human,RS,19,0,1,-1
Religion,2019,g39etupy,Human,WSLS,2,0,1,-1
Religion,2019,g39etupy,Human,RS,20,1,0,-1
Religion,2019,g39etupy,Human,RS,21,1,0,-1
Religion,2019,g39etupy,Human,RS,22,1,0,-1
Religion,2019,g39etupy,Human,RS,23,1,0,-1
Religion,2019,g39etupy,Human,RS,24,1,0,-1
Religion,2019,g39etupy,Human,WSLS,3,0,1,-1
Religion,2019,g39etupy,Human,WSLS,4,1,1,1
Religion,2019,g39etupy,Human,WSLS,5,0,0,1
Religion,2019,g39etupy,Human,WSLS,6,0,1,-1
Religion,2019,g39etupy,Human,WSLS,7,0,1,-1
Religion,2019,g39etupy,Human,WSLS,8,1,1,1
Religion,2019,g39etupy,Human,WSLS,9,1,0,-1
Design,2019,rso0tqmo,Human,WSLS,1,0,0,1
Design,2019,rso0tqmo,Human,WSLS,10,1,1,1
Design,2019,rso0tqmo,Human,WSLS,11,0,0,1
Design,2019,rso0tqmo,Human,WSLS,12,1,1,1
Design,2019,rso0tqmo,Human,RS,13,0,1,-1
Design,2019,rso0tqmo,Human,RS,14,1,0,-1
Design,2019,rso0tqmo,Human,RS,15,1,0,-1
Design,2019,rso0tqmo,Human,RS,16,0,1,-1
Design,2019,rso0tqmo,Human,RS,17,1,0,-1
Design,2019,rso0tqmo,Human,RS,18,0,1,-1
Design,2019,rso0tqmo,Human,RS,19,1,0,-1
Design,2019,rso0tqmo,Human,WSLS,2,1,1,1
Design,2019,rso0tqmo,Human,RS,20,1,0,-1
Design,2019,rso0tqmo,Human,RS,21,0,1,-1
Design,2019,rso0tqmo,Human,RS,22,1,0,-1
Design,2019,rso0tqmo,Human,RS,23,0,1,-1
Design,2019,rso0tqmo,Human,RS,24,1,0,-1
Design,2019,rso0tqmo,Human,WSLS,3,0,0,1
Design,2019,rso0tqmo,Human,WSLS,4,1,1,1
Design,2019,rso0tqmo,Human,WSLS,5,0,0,1
Design,2019,rso0tqmo,Human,WSLS,6,1,1,1
Design,2019,rso0tqmo,Human,WSLS,7,0,0,1
Design,2019,rso0tqmo,Human,WSLS,8,1,1,1
Design,2019,rso0tqmo,Human,WSLS,9,0,0,1
Nordic,2019,szggdcke,Human,WSLS,1,0,0,1
Nordic,2019,szggdcke,Human,WSLS,10,0,1,-1
Nordic,2019,szggdcke,Human,WSLS,11,0,1,-1
Nordic,2019,szggdcke,Human,WSLS,12,1,1,1
Nordic,2019,szggdcke,Human,RS,13,0,1,-1
Nordic,2019,szggdcke,Human,RS,14,0,1,-1
Nordic,2019,szggdcke,Human,RS,15,1,0,-1
Nordic,2019,szggdcke,Human,RS,16,0,1,-1
Nordic,2019,szggdcke,Human,RS,17,1,0,-1
Nordic,2019,szggdcke,Human,RS,18,1,0,-1
Nordic,2019,szggdcke,Human,RS,19,1,0,-1
Nordic,2019,szggdcke,Human,WSLS,2,1,1,1
Nordic,2019,szggdcke,Human,RS,20,0,1,-1
Nordic,2019,szggdcke,Human,RS,21,0,1,-1
Nordic,2019,szggdcke,Human,RS,22,1,0,-1
Nordic,2019,szggdcke,Human,RS,23,0,1,-1
Nordic,2019,szggdcke,Human,RS,24,0,1,-1
Nordic,2019,szggdcke,Human,WSLS,3,1,0,-1
Nordic,2019,szggdcke,Human,WSLS,4,1,0,-1
Nordic,2019,szggdcke,Human,WSLS,5,0,0,1
Nordic,2019,szggdcke,Human,WSLS,6,1,1,1
Nordic,2019,szggdcke,Human,WSLS,7,1,0,-1
Nordic,2019,szggdcke,Human,WSLS,8,0,0,1
Nordic,2019,szggdcke,Human,WSLS,9,0,1,-1
Information,2019,3synvd8o,Human,WSLS,1,0,1,-1
Information,2019,3synvd8o,Human,WSLS,10,0,1,-1
Information,2019,3synvd8o,Human,WSLS,11,1,1,1
Information,2019,3synvd8o,Human,WSLS,12,1,0,-1
Information,2019,3synvd8o,Human,RS,13,1,0,-1
Information,2019,3synvd8o,Human,RS,14,1,0,-1
Information,2019,3synvd8o,Human,RS,15,1,0,-1
Information,2019,3synvd8o,Human,RS,16,1,0,-1
Information,2019,3synvd8o,Human,RS,17,0,1,-1
Information,2019,3synvd8o,Human,RS,18,1,0,-1
Information,2019,3synvd8o,Human,RS,19,1,0,-1
Information,2019,3synvd8o,Human,WSLS,2,0,1,-1
Information,2019,3synvd8o,Human,RS,20,0,1,-1
Information,2019,3synvd8o,Human,RS,21,1,0,-1
Information,2019,3synvd8o,Human,RS,22,0,1,-1
Information,2019,3synvd8o,Human,RS,23,1,0,-1
Information,2019,3synvd8o,Human,RS,24,1,0,-1
Information,2019,3synvd8o,Human,WSLS,3,1,1,1
Information,2019,3synvd8o,Human,WSLS,4,1,0,-1
Information,2019,3synvd8o,Human,WSLS,5,1,0,-1
Information,2019,3synvd8o,Human,WSLS,6,1,0,-1
Information,2019,3synvd8o,Human,WSLS,7,0,0,1
Information,2019,3synvd8o,Human,WSLS,8,1,1,1
Information,2019,3synvd8o,Human,WSLS,9,0,0,1
Nordic,2019,azbxw3ug,Human,WSLS,1,0,0,1
Nordic,2019,azbxw3ug,Human,WSLS,10,1,1,1
Nordic,2019,azbxw3ug,Human,WSLS,11,0,0,1
Nordic,2019,azbxw3ug,Human,WSLS,12,1,1,1
Nordic,2019,azbxw3ug,Human,RS,13,1,0,-1
Nordic,2019,azbxw3ug,Human,RS,14,0,1,-1
Nordic,2019,azbxw3ug,Human,RS,15,1,0,-1
Nordic,2019,azbxw3ug,Human,RS,16,0,1,-1
Nordic,2019,azbxw3ug,Human,RS,17,1,0,-1
Nordic,2019,azbxw3ug,Human,RS,18,0,1,-1
Nordic,2019,azbxw3ug,Human,RS,19,0,1,-1
Nordic,2019,azbxw3ug,Human,WSLS,2,0,1,-1
Nordic,2019,azbxw3ug,Human,RS,20,1,0,-1
Nordic,2019,azbxw3ug,Human,RS,21,1,0,-1
Nordic,2019,azbxw3ug,Human,RS,22,1,0,-1
Nordic,2019,azbxw3ug,Human,RS,23,0,1,-1
Nordic,2019,azbxw3ug,Human,RS,24,0,1,-1
Nordic,2019,azbxw3ug,Human,WSLS,3,0,1,-1
Nordic,2019,azbxw3ug,Human,WSLS,4,0,1,-1
Nordic,2019,azbxw3ug,Human,WSLS,5,1,1,1
Nordic,2019,azbxw3ug,Human,WSLS,6,1,0,-1
Nordic,2019,azbxw3ug,Human,WSLS,7,0,0,1
Nordic,2019,azbxw3ug,Human,WSLS,8,0,1,-1
Nordic,2019,azbxw3ug,Human,WSLS,9,0,1,-1
Media,2019,bd0ld249,Human,WSLS,1,1,0,-1
Media,2019,bd0ld249,Human,WSLS,10,0,0,1
Media,2019,bd0ld249,Human,WSLS,11,0,1,-1
Media,2019,bd0ld249,Human,WSLS,12,1,1,1
Media,2019,bd0ld249,Human,RS,13,1,0,-1
Media,2019,bd0ld249,Human,RS,14,0,1,-1
Media,2019,bd0ld249,Human,RS,15,1,0,-1
Media,2019,bd0ld249,Human,RS,16,0,1,-1
Media,2019,bd0ld249,Human,RS,17,1,0,-1
Media,2019,bd0ld249,Human,RS,18,1,0,-1
Media,2019,bd0ld249,Human,RS,19,0,1,-1
Media,2019,bd0ld249,Human,WSLS,2,0,0,1
Media,2019,bd0ld249,Human,RS,20,1,0,-1
Media,2019,bd0ld249,Human,RS,21,1,0,-1
Media,2019,bd0ld249,Human,RS,22,0,1,-1
Media,2019,bd0ld249,Human,RS,23,1,0,-1
Media,2019,bd0ld249,Human,RS,24,1,0,-1
Media,2019,bd0ld249,Human,WSLS,3,0,1,-1
Media,2019,bd0ld249,Human,WSLS,4,0,1,-1
Media,2019,bd0ld249,Human,WSLS,5,0,1,-1
Media,2019,bd0ld249,Human,WSLS,6,1,1,1
Media,2019,bd0ld249,Human,WSLS,7,1,0,-1
Media,2019,bd0ld249,Human,WSLS,8,1,0,-1
Media,2019,bd0ld249,Human,WSLS,9,1,0,-1
English,2019,jkjfbj1p,Human,WSLS,1,0,0,1
English,2019,jkjfbj1p,Human,WSLS,10,0,0,1
English,2019,jkjfbj1p,Human,WSLS,11,1,1,1
English,2019,jkjfbj1p,Human,WSLS,12,0,0,1
English,2019,jkjfbj1p,Human,RS,13,1,0,-1
English,2019,jkjfbj1p,Human,RS,14,1,0,-1
English,2019,jkjfbj1p,Human,RS,15,0,1,-1
English,2019,jkjfbj1p,Human,RS,16,1,0,-1
English,2019,jkjfbj1p,Human,RS,17,1,0,-1
English,2019,jkjfbj1p,Human,RS,18,1,0,-1
English,2019,jkjfbj1p,Human,RS,19,0,1,-1
English,2019,jkjfbj1p,Human,WSLS,2,0,1,-1
English,2019,jkjfbj1p,Human,RS,20,0,1,-1
English,2019,jkjfbj1p,Human,RS,21,1,0,-1
English,2019,jkjfbj1p,Human,RS,22,0,1,-1
English,2019,jkjfbj1p,Human,RS,23,0,1,-1
English,2019,jkjfbj1p,Human,RS,24,1,0,-1
English,2019,jkjfbj1p,Human,WSLS,3,0,1,-1
English,2019,jkjfbj1p,Human,WSLS,4,0,1,-1
English,2019,jkjfbj1p,Human,WSLS,5,1,1,1
English,2019,jkjfbj1p,Human,WSLS,6,0,0,1
English,2019,jkjfbj1p,Human,WSLS,7,0,1,-1
English,2019,jkjfbj1p,Human,WSLS,8,0,1,-1
English,2019,jkjfbj1p,Human,WSLS,9,1,1,1
Religion,2019,pmbimqfo,Human,WSLS,1,0,1,-1
Religion,2019,pmbimqfo,Human,WSLS,10,1,1,1
Religion,2019,pmbimqfo,Human,WSLS,11,1,0,-1
Religion,2019,pmbimqfo,Human,WSLS,12,0,0,1
Religion,2019,pmbimqfo,Human,RS,13,1,0,-1
Religion,2019,pmbimqfo,Human,RS,14,1,0,-1
Religion,2019,pmbimqfo,Human,RS,15,1,0,-1
Religion,2019,pmbimqfo,Human,RS,16,1,0,-1
Religion,2019,pmbimqfo,Human,RS,17,1,0,-1
Religion,2019,pmbimqfo,Human,RS,18,0,1,-1
Religion,2019,pmbimqfo,Human,RS,19,1,0,-1
Religion,2019,pmbimqfo,Human,WSLS,2,1,1,1
Religion,2019,pmbimqfo,Human,RS,20,1,0,-1
Religion,2019,pmbimqfo,Human,RS,21,0,1,-1
Religion,2019,pmbimqfo,Human,RS,22,0,1,-1
Religion,2019,pmbimqfo,Human,RS,23,1,0,-1
Religion,2019,pmbimqfo,Human,RS,24,1,0,-1
Religion,2019,pmbimqfo,Human,WSLS,3,0,0,1
Religion,2019,pmbimqfo,Human,WSLS,4,1,1,1
Religion,2019,pmbimqfo,Human,WSLS,5,0,0,1
Religion,2019,pmbimqfo,Human,WSLS,6,0,1,-1
Religion,2019,pmbimqfo,Human,WSLS,7,1,1,1
Religion,2019,pmbimqfo,Human,WSLS,8,0,0,1
Religion,2019,pmbimqfo,Human,WSLS,9,0,1,-1
Design,2019,rxfwy6p4,Human,WSLS,1,0,1,-1
Design,2019,rxfwy6p4,Human,WSLS,10,0,0,1
Design,2019,rxfwy6p4,Human,WSLS,11,1,1,1
Design,2019,rxfwy6p4,Human,WSLS,12,0,0,1
Design,2019,rxfwy6p4,Human,RS,13,1,0,-1
Design,2019,rxfwy6p4,Human,RS,14,1,0,-1
Design,2019,rxfwy6p4,Human,RS,15,1,0,-1
Design,2019,rxfwy6p4,Human,RS,16,0,1,-1
Design,2019,rxfwy6p4,Human,RS,17,1,0,-1
Design,2019,rxfwy6p4,Human,RS,18,0,1,-1
Design,2019,rxfwy6p4,Human,RS,19,1,0,-1
Design,2019,rxfwy6p4,Human,WSLS,2,0,1,-1
Design,2019,rxfwy6p4,Human,RS,20,0,1,-1
Design,2019,rxfwy6p4,Human,RS,21,1,0,-1
Design,2019,rxfwy6p4,Human,RS,22,0,1,-1
Design,2019,rxfwy6p4,Human,RS,23,1,0,-1
Design,2019,rxfwy6p4,Human,RS,24,0,1,-1
Design,2019,rxfwy6p4,Human,WSLS,3,0,1,-1
Design,2019,rxfwy6p4,Human,WSLS,4,1,1,1
Design,2019,rxfwy6p4,Human,WSLS,5,1,0,-1
Design,2019,rxfwy6p4,Human,WSLS,6,0,0,1
Design,2019,rxfwy6p4,Human,WSLS,7,1,1,1
Design,2019,rxfwy6p4,Human,WSLS,8,0,0,1
Design,2019,rxfwy6p4,Human,WSLS,9,1,1,1
Linguistics,2019,xd53njdt,Human,WSLS,1,1,1,1
Linguistics,2019,xd53njdt,Human,WSLS,10,0,0,1
Linguistics,2019,xd53njdt,Human,WSLS,11,1,1,1
Linguistics,2019,xd53njdt,Human,WSLS,12,0,0,1
Linguistics,2019,xd53njdt,Human,RS,13,0,1,-1
Linguistics,2019,xd53njdt,Human,RS,14,0,1,-1
Linguistics,2019,xd53njdt,Human,RS,15,1,0,-1
Linguistics,2019,xd53njdt,Human,RS,16,0,1,-1
Linguistics,2019,xd53njdt,Human,RS,17,1,0,-1
Linguistics,2019,xd53njdt,Human,RS,18,1,0,-1
Linguistics,2019,xd53njdt,Human,RS,19,1,0,-1
Linguistics,2019,xd53njdt,Human,WSLS,2,0,0,1
Linguistics,2019,xd53njdt,Human,RS,20,1,0,-1
Linguistics,2019,xd53njdt,Human,RS,21,0,1,-1
Linguistics,2019,xd53njdt,Human,RS,22,0,1,-1
Linguistics,2019,xd53njdt,Human,RS,23,0,1,-1
Linguistics,2019,xd53njdt,Human,RS,24,0,1,-1
Linguistics,2019,xd53njdt,Human,WSLS,3,1,1,1
Linguistics,2019,xd53njdt,Human,WSLS,4,1,0,-1
Linguistics,2019,xd53njdt,Human,WSLS,5,0,0,1
Linguistics,2019,xd53njdt,Human,WSLS,6,0,1,-1
Linguistics,2019,xd53njdt,Human,WSLS,7,1,1,1
Linguistics,2019,xd53njdt,Human,WSLS,8,0,0,1
Linguistics,2019,xd53njdt,Human,WSLS,9,1,1,1
Media,2019,bb0gls8s,Human,WSLS,1,0,0,1
Media,2019,bb0gls8s,Human,WSLS,10,0,0,1
Media,2019,bb0gls8s,Human,WSLS,11,1,1,1
Media,2019,bb0gls8s,Human,WSLS,12,1,0,-1
Media,2019,bb0gls8s,Human,RS,13,0,1,-1
Media,2019,bb0gls8s,Human,RS,14,1,0,-1
Media,2019,bb0gls8s,Human,RS,15,0,1,-1
Media,2019,bb0gls8s,Human,RS,16,1,0,-1
Media,2019,bb0gls8s,Human,RS,17,0,1,-1
Media,2019,bb0gls8s,Human,RS,18,1,0,-1
Media,2019,bb0gls8s,Human,RS,19,1,0,-1
Media,2019,bb0gls8s,Human,WSLS,2,1,1,1
Media,2019,bb0gls8s,Human,RS,20,0,1,-1
Media,2019,bb0gls8s,Human,RS,21,0,1,-1
Media,2019,bb0gls8s,Human,RS,22,1,0,-1
Media,2019,bb0gls8s,Human,RS,23,1,0,-1
Media,2019,bb0gls8s,Human,RS,24,1,0,-1
Media,2019,bb0gls8s,Human,WSLS,3,1,0,-1
Media,2019,bb0gls8s,Human,WSLS,4,0,0,1
Media,2019,bb0gls8s,Human,WSLS,5,0,1,-1
Media,2019,bb0gls8s,Human,WSLS,6,0,1,-1
Media,2019,bb0gls8s,Human,WSLS,7,0,1,-1
Media,2019,bb0gls8s,Human,WSLS,8,0,1,-1
Media,2019,bb0gls8s,Human,WSLS,9,1,1,1
CogSci,2019,cl6iwdzj,Human,WSLS,1,0,0,1
CogSci,2019,cl6iwdzj,Human,WSLS,10,1,1,1
CogSci,2019,cl6iwdzj,Human,WSLS,11,1,0,-1
CogSci,2019,cl6iwdzj,Human,WSLS,12,0,0,1
CogSci,2019,cl6iwdzj,Human,RS,13,1,0,-1
CogSci,2019,cl6iwdzj,Human,RS,14,1,0,-1
CogSci,2019,cl6iwdzj,Human,RS,15,1,0,-1
CogSci,2019,cl6iwdzj,Human,RS,16,1,0,-1
CogSci,2019,cl6iwdzj,Human,RS,17,1,0,-1
CogSci,2019,cl6iwdzj,Human,RS,18,0,1,-1
CogSci,2019,cl6iwdzj,Human,RS,19,0,1,-1
CogSci,2019,cl6iwdzj,Human,WSLS,2,0,1,-1
CogSci,2019,cl6iwdzj,Human,RS,20,1,0,-1
CogSci,2019,cl6iwdzj,Human,RS,21,1,0,-1
CogSci,2019,cl6iwdzj,Human,RS,22,NA,0,NA
CogSci,2019,cl6iwdzj,Human,WSLS,3,0,1,-1
CogSci,2019,cl6iwdzj,Human,WSLS,4,1,1,1
CogSci,2019,cl6iwdzj,Human,WSLS,5,0,0,1
CogSci,2019,cl6iwdzj,Human,WSLS,6,1,1,1
CogSci,2019,cl6iwdzj,Human,WSLS,7,1,0,-1
CogSci,2019,cl6iwdzj,Human,WSLS,8,0,0,1
CogSci,2019,cl6iwdzj,Human,WSLS,9,0,1,-1
Information,2019,eblqfwjl,Human,WSLS,1,0,0,1
Information,2019,eblqfwjl,Human,WSLS,10,0,0,1
Information,2019,eblqfwjl,Human,WSLS,11,1,1,1
Information,2019,eblqfwjl,Human,WSLS,12,0,0,1
Information,2019,eblqfwjl,Human,RS,13,0,1,-1
Information,2019,eblqfwjl,Human,RS,14,1,0,-1
Information,2019,eblqfwjl,Human,RS,15,1,0,-1
Information,2019,eblqfwjl,Human,RS,16,1,0,-1
Information,2019,eblqfwjl,Human,RS,17,1,0,-1
Information,2019,eblqfwjl,Human,RS,18,1,0,-1
Information,2019,eblqfwjl,Human,RS,19,0,1,-1
Information,2019,eblqfwjl,Human,WSLS,2,0,1,-1
Information,2019,eblqfwjl,Human,RS,20,1,0,-1
Information,2019,eblqfwjl,Human,RS,21,0,1,-1
Information,2019,eblqfwjl,Human,RS,22,1,0,-1
Information,2019,eblqfwjl,Human,RS,23,0,1,-1
Information,2019,eblqfwjl,Human,RS,24,1,0,-1
Information,2019,eblqfwjl,Human,WSLS,3,0,1,-1
Information,2019,eblqfwjl,Human,WSLS,4,1,1,1
Information,2019,eblqfwjl,Human,WSLS,5,1,0,-1
Information,2019,eblqfwjl,Human,WSLS,6,0,0,1
Information,2019,eblqfwjl,Human,WSLS,7,1,1,1
Information,2019,eblqfwjl,Human,WSLS,8,0,0,1
Information,2019,eblqfwjl,Human,WSLS,9,1,1,1
Design,2019,gcafqkih,Human,WSLS,1,1,0,-1
Design,2019,gcafqkih,Human,WSLS,10,1,1,1
Design,2019,gcafqkih,Human,WSLS,11,1,0,-1
Design,2019,gcafqkih,Human,WSLS,12,0,0,1
Design,2019,gcafqkih,Human,RS,13,0,1,-1
Design,2019,gcafqkih,Human,RS,14,1,0,-1
Design,2019,gcafqkih,Human,RS,15,0,1,-1
Design,2019,gcafqkih,Human,RS,16,1,0,-1
Design,2019,gcafqkih,Human,RS,17,1,0,-1
Design,2019,gcafqkih,Human,RS,18,1,0,-1
Design,2019,gcafqkih,Human,RS,19,1,0,-1
Design,2019,gcafqkih,Human,WSLS,2,1,0,-1
Design,2019,gcafqkih,Human,RS,20,0,1,-1
Design,2019,gcafqkih,Human,RS,21,1,0,-1
Design,2019,gcafqkih,Human,RS,22,1,0,-1
Design,2019,gcafqkih,Human,RS,23,1,0,-1
Design,2019,gcafqkih,Human,RS,24,0,1,-1
Design,2019,gcafqkih,Human,WSLS,3,1,0,-1
Design,2019,gcafqkih,Human,WSLS,4,0,0,1
Design,2019,gcafqkih,Human,WSLS,5,1,1,1
Design,2019,gcafqkih,Human,WSLS,6,0,0,1
Design,2019,gcafqkih,Human,WSLS,7,1,1,1
Design,2019,gcafqkih,Human,WSLS,8,0,0,1
Design,2019,gcafqkih,Human,WSLS,9,0,1,-1
Linguistics,2019,zhzwppwt,Human,WSLS,1,1,0,-1
Linguistics,2019,zhzwppwt,Human,WSLS,10,0,1,-1
Linguistics,2019,zhzwppwt,Human,WSLS,11,0,1,-1
Linguistics,2019,zhzwppwt,Human,WSLS,12,1,1,1
Linguistics,2019,zhzwppwt,Human,RS,13,1,0,-1
Linguistics,2019,zhzwppwt,Human,RS,14,0,1,-1
Linguistics,2019,zhzwppwt,Human,RS,15,0,1,-1
Linguistics,2019,zhzwppwt,Human,RS,16,0,1,-1
Linguistics,2019,zhzwppwt,Human,RS,17,1,0,-1
Linguistics,2019,zhzwppwt,Human,RS,18,1,0,-1
Linguistics,2019,zhzwppwt,Human,RS,19,1,0,-1
Linguistics,2019,zhzwppwt,Human,WSLS,2,1,0,-1
Linguistics,2019,zhzwppwt,Human,RS,20,1,0,-1
Linguistics,2019,zhzwppwt,Human,RS,21,1,0,-1
Linguistics,2019,zhzwppwt,Human,RS,22,1,0,-1
Linguistics,2019,zhzwppwt,Human,RS,23,1,0,-1
Linguistics,2019,zhzwppwt,Human,RS,24,1,0,-1
Linguistics,2019,zhzwppwt,Human,WSLS,3,1,0,-1
Linguistics,2019,zhzwppwt,Human,WSLS,4,0,0,1
Linguistics,2019,zhzwppwt,Human,WSLS,5,0,1,-1
Linguistics,2019,zhzwppwt,Human,WSLS,6,0,1,-1
Linguistics,2019,zhzwppwt,Human,WSLS,7,0,1,-1
Linguistics,2019,zhzwppwt,Human,WSLS,8,1,1,1
Linguistics,2019,zhzwppwt,Human,WSLS,9,0,0,1
Information,2019,0xj93xlr,Human,WSLS,1,0,1,-1
Information,2019,0xj93xlr,Human,WSLS,10,0,0,1
Information,2019,0xj93xlr,Human,WSLS,11,1,1,1
Information,2019,0xj93xlr,Human,WSLS,12,0,0,1
Information,2019,0xj93xlr,Human,RS,13,0,1,-1
Information,2019,0xj93xlr,Human,RS,14,0,1,-1
Information,2019,0xj93xlr,Human,RS,15,0,1,-1
Information,2019,0xj93xlr,Human,RS,16,1,0,-1
Information,2019,0xj93xlr,Human,RS,17,1,0,-1
Information,2019,0xj93xlr,Human,RS,18,0,1,-1
Information,2019,0xj93xlr,Human,RS,19,1,0,-1
Information,2019,0xj93xlr,Human,WSLS,2,0,1,-1
Information,2019,0xj93xlr,Human,RS,20,0,1,-1
Information,2019,0xj93xlr,Human,RS,21,1,0,-1
Information,2019,0xj93xlr,Human,RS,22,1,0,-1
